us,flow,size,rtt_us
1746368436487836,3,1024,0
1746368436490129,1,1024,0
1746368436490167,2,512,0
1746368436492457,3,1024,0
1746368436492518,2,512,0
1746368436494717,1,1024,0
1746368436494835,2,512,0
1746368436497022,3,1024,0
1746368436497171,2,512,0
1746368436499323,1,1024,0
1746368436499490,2,512,0
1746368436501600,2,512,0
1746368436501598,3,1024,0
1746368436503920,2,512,0
1746368436503946,1,1024,0
1746368436506213,3,1024,0
1746368436506253,2,512,0
1746368436508572,1,1024,0
1746368436508644,2,512,0
1746368436510898,3,1024,0
1746368436510973,2,512,0
1746368436512797,1,1024,0
1746368436513260,2,512,0
1746368436515125,3,1024,0
1746368436515585,2,512,0
1746368436517414,1,1024,0
1746368436517916,2,512,0
1746368436519593,3,1024,0
1746368436520264,2,512,0
1746368436521906,1,1024,0
1746368436522586,2,512,0
1746368436524190,3,1024,0
1746368436525004,2,512,0
1746368436526495,1,1024,0
1746368436527387,2,512,0
1746368436528778,3,1024,0
1746368436529741,2,512,0
1746368436531086,1,1024,0
1746368436532029,2,512,0
1746368436533210,3,1024,0
1746368436534354,2,512,0
1746368436535513,1,1024,0
1746368436536672,2,512,0
1746368436537814,3,1024,0
1746368436539028,2,512,0
1746368436540133,1,1024,0
1746368436541176,2,512,0
1746368436542421,3,1024,0
1746368436543568,2,512,0
1746368436544749,1,1024,0
1746368436545892,2,512,0
1746368436547047,3,1024,0
1746368436548220,2,512,0
1746368436549377,1,1024,0
1746368436550565,2,512,0
1746368436551735,3,1024,0
1746368436552824,2,512,0
1746368436554032,1,1024,0
1746368436555149,2,512,0
1746368436556285,3,1024,0
1746368436557465,2,512,0
1746368436558631,1,1024,0
1746368436559784,2,512,0
1746368436560904,3,1024,0
1746368436561960,2,512,0
1746368436563210,1,1024,0
1746368436564358,2,512,0
1746368436565507,3,1024,0
1746368436566651,2,512,0
1746368436567847,1,1024,0
1746368436568975,2,512,0
1746368436570119,3,1024,0
1746368436571331,2,512,0
1746368436572456,1,1024,0
1746368436573650,2,512,0
1746368436574757,3,1024,0
1746368436575904,2,512,0
1746368436577058,1,1024,0
1746368436578230,2,512,0
1746368436579345,3,1024,0
1746368436580504,2,512,0
1746368436581675,1,1024,0
1746368436582838,2,512,0
1746368436583968,3,1024,0
1746368436585213,2,512,0
1746368436586320,1,1024,0
1746368436587535,2,512,0
1746368436588570,3,1024,0
1746368436589877,2,512,0
1746368436590920,1,1024,0
1746368436592171,2,512,0
1746368436593252,3,1024,0
1746368436594564,2,512,0
1746368436595530,1,1024,0
1746368436596959,2,512,0
1746368436597910,3,1024,0
1746368436599343,2,512,0
1746368436600155,1,1024,0
1746368436601683,2,512,0
1746368436602553,3,1024,0
1746368436604016,2,512,0
1746368436604848,1,1024,0
1746368436606339,2,512,0
1746368436607229,3,1024,0
1746368436608671,2,512,0
1746368436609216,1,1024,0
1746368436611013,2,512,0
1746368436611533,3,1024,0
1746368436613391,2,512,0
1746368436613389,1,1024,0
1746368436615706,3,1024,0
1746368436615727,2,512,0
1746368436617992,1,1024,0
1746368436618091,2,512,0
1746368436620318,3,1024,0
1746368436620456,2,512,0
1746368436622608,1,1024,0
1746368436622779,2,512,0
1746368436624977,3,1024,0
1746368436625105,2,512,0
1746368436627213,1,1024,0
1746368436627469,2,512,0
1746368436629527,3,1024,0
1746368436629802,2,512,0
1746368436631810,1,1024,0
1746368436632133,2,512,0
1746368436634121,3,1024,0
1746368436634466,2,512,0
1746368436636406,1,1024,0
1746368436636808,2,512,0
1746368436638714,3,1024,0
1746368436639147,2,512,0
1746368436641022,1,1024,0
1746368436641466,2,512,0
1746368436643342,3,1024,0
1746368436643795,2,512,0
1746368436645683,1,1024,0
1746368436646119,2,512,0
1746368436647983,3,1024,0
1746368436648453,2,512,0
1746368436650321,1,1024,0
1746368436650787,2,512,0
1746368436652614,3,1024,0
1746368436653132,2,512,0
1746368436654963,1,1024,0
1746368436655461,2,512,0
1746368436657234,3,1024,0
1746368436657810,2,512,0
1746368436659596,1,1024,0
1746368436660136,2,512,0
1746368436661890,3,1024,0
1746368436662480,2,512,0
1746368436664264,1,1024,0
1746368436664805,2,512,0
1746368436666501,3,1024,0
1746368436667148,2,512,0
1746368436668857,1,1024,0
1746368436669519,2,512,0
1746368436670796,3,1024,0
1746368436671941,2,512,0
1746368436673455,1,1024,0
1746368436674256,2,512,0
1746368436675359,3,1024,0
1746368436676623,2,512,0
1746368436677865,1,1024,0
1746368436679026,2,512,0
1746368436680056,3,1024,0
1746368436681399,2,512,0
1746368436682341,1,1024,0
1746368436683730,2,512,0
1746368436684701,3,1024,0
1746368436686075,2,512,0
1746368436686969,1,1024,0
1746368436688462,2,512,0
1746368436689339,3,1024,0
1746368436690806,2,512,0
1746368436691586,1,1024,0
1746368436693068,2,512,0
1746368436693970,3,1024,0
1746368436695412,2,512,0
1746368436696264,1,1024,0
1746368436697767,2,512,0
1746368436698632,3,1024,0
1746368436700160,2,512,0
1746368436700932,1,1024,0
1746368436702522,2,512,0
1746368436703282,3,1024,0
1746368436704908,2,512,0
1746368436705552,1,1024,0
1746368436707290,2,512,0
1746368436707883,3,1024,0
1746368436709634,2,512,0
1746368436710161,1,1024,0
1746368436711973,2,512,0
1746368436712484,3,1024,0
1746368436714321,2,512,0
1746368436714325,1,1024,0
1746368436716677,2,512,0
1746368436716715,3,1024,0
1746368436718968,1,1024,0
1746368436719067,2,512,0
1746368436721253,2,512,0
1746368436721256,3,1024,0
1746368436723455,1,1024,0
1746368436723596,2,512,0
1746368436725875,3,1024,0
1746368436725875,2,512,0
1746368436728097,1,1024,0
1746368436728098,2,512,0
1746368436730469,3,1024,0
1746368436730465,2,512,0
1746368436732738,1,1024,0
1746368436732738,2,512,0
1746368436735119,3,1024,0
1746368436735165,2,512,0
1746368436736989,1,1024,0
1746368436737518,2,512,0
1746368436739760,3,1024,0
1746368436739869,2,512,0
1746368436741670,1,1024,0
1746368436742212,2,512,0
1746368436744380,3,1024,0
1746368436744552,2,512,0
1746368436746288,1,1024,0
1746368436746903,2,512,0
1746368436749013,3,1024,0
1746368436749269,2,512,0
1746368436750903,1,1024,0
1746368436751628,2,512,0
1746368436753629,3,1024,0
1746368436753982,2,512,0
1746368436755520,1,1024,0
1746368436756351,2,512,0
1746368436758276,3,1024,0
1746368436758698,2,512,0
1746368436759912,1,1024,0
1746368436761060,2,512,0
1746368436763032,3,1024,0
1746368436763419,2,512,0
1746368436764553,1,1024,0
1746368436765771,2,512,0
1746368436767704,3,1024,0
1746368436768074,2,512,0
1746368436769204,1,1024,0
1746368436770427,2,512,0
1746368436772338,3,1024,0
1746368436772637,2,512,0
1746368436773835,1,1024,0
1746368436774980,2,512,0
1746368436776966,3,1024,0
1746368436777338,2,512,0
1746368436778481,1,1024,0
1746368436779627,2,512,0
1746368436781599,3,1024,0
1746368436781976,2,512,0
1746368436783121,1,1024,0
1746368436784269,2,512,0
1746368436786255,3,1024,0
1746368436786627,2,512,0
1746368436787738,1,1024,0
1746368436788993,2,512,0
1746368436790904,3,1024,0
1746368436791355,2,512,0
1746368436792387,1,1024,0
1746368436793702,2,512,0
1746368436795559,3,1024,0
1746368436796048,2,512,0
1746368436797021,1,1024,0
1746368436798404,2,512,0
1746368436800239,3,1024,0
1746368436800783,2,512,0
1746368436801703,1,1024,0
1746368436803162,2,512,0
1746368436804878,3,1024,0
1746368436805532,2,512,0
1746368436806319,1,1024,0
1746368436807843,2,512,0
1746368436809088,3,1024,0
1746368436810232,2,512,0
1746368436810619,1,1024,0
1746368436812588,2,512,0
1746368436813728,3,1024,0
1746368436815030,2,512,0
1746368436815243,1,1024,0
1746368436817300,2,512,0
1746368436818445,3,1024,0
1746368436819654,2,512,0
1746368436819853,1,1024,0
1746368436822036,2,512,0
1746368436823066,3,1024,0
1746368436824431,2,512,0
1746368436824464,1,1024,0
1746368436826765,2,512,0
1746368436827692,3,1024,0
1746368436829095,1,1024,0
1746368436829187,2,512,0
1746368436831539,2,512,0
1746368436832412,3,1024,0
1746368436833717,1,1024,0
1746368436833889,2,512,0
1746368436836235,2,512,0
1746368436837078,3,1024,0
1746368436838356,1,1024,0
1746368436838590,2,512,0
1746368436840946,2,512,0
1746368436841676,3,1024,0
1746368436843047,1,1024,0
1746368436843282,2,512,0
1746368436845633,2,512,0
1746368436846314,3,1024,0
1746368436847505,1,1024,0
1746368436847990,2,512,0
1746368436850322,2,512,0
1746368436850821,3,1024,0
1746368436852131,1,1024,0
1746368436852664,2,512,0
1746368436855007,2,512,0
1746368436855467,3,1024,0
1746368436856859,1,1024,0
1746368436857360,2,512,0
1746368436859707,2,512,0
1746368436859711,3,1024,0
1746368436861157,1,1024,0
1746368436862095,2,512,0
1746368436864451,3,1024,0
1746368436864494,2,512,0
1746368436865673,1,1024,0
1746368436866820,2,512,0
1746368436869070,3,1024,0
1746368436869156,2,512,0
1746368436870270,1,1024,0
1746368436871502,2,512,0
1746368436873682,2,512,0
1746368436873807,3,1024,0
1746368436874895,1,1024,0
1746368436876032,2,512,0
1746368436878371,2,512,0
1746368436878407,3,1024,0
1746368436879514,1,1024,0
1746368436880783,2,512,0
1746368436883039,2,512,0
1746368436883042,3,1024,0
1746368436884084,1,1024,0
1746368436885390,2,512,0
1746368436887678,3,1024,0
1746368436887735,2,512,0
1746368436888698,1,1024,0
1746368436890089,2,512,0
1746368436892210,2,512,0
1746368436892338,3,1024,0
1746368436893369,1,1024,0
1746368436894558,2,512,0
1746368436896902,2,512,0
1746368436896940,3,1024,0
1746368436897971,1,1024,0
1746368436899258,2,512,0
1746368436901574,2,512,0
1746368436901572,3,1024,0
1746368436902571,1,1024,0
1746368436903913,2,512,0
1746368436906008,3,1024,0
1746368436906247,2,512,0
1746368436907208,1,1024,0
1746368436908581,2,512,0
1746368436910614,3,1024,0
1746368436910915,2,512,0
1746368436911799,1,1024,0
1746368436913242,2,512,0
1746368436915270,3,1024,0
1746368436915579,2,512,0
1746368436916412,1,1024,0
1746368436917898,2,512,0
1746368436919897,3,1024,0
1746368436920249,2,512,0
1746368436921022,1,1024,0
1746368436922577,2,512,0
1746368436924517,3,1024,0
1746368436924919,2,512,0
1746368436925643,1,1024,0
1746368436927259,2,512,0
1746368436929120,3,1024,0
1746368436929605,2,512,0
1746368436930246,1,1024,0
1746368436931940,2,512,0
1746368436933742,3,1024,0
1746368436934270,2,512,0
1746368436934889,1,1024,0
1746368436936612,2,512,0
1746368436938341,3,1024,0
1746368436938941,2,512,0
1746368436939493,1,1024,0
1746368436941150,2,512,0
1746368436942944,3,1024,0
1746368436943487,2,512,0
1746368436944036,1,1024,0
1746368436945821,2,512,0
1746368436947023,3,1024,0
1746368436948179,2,512,0
1746368436948674,1,1024,0
1746368436950554,2,512,0
1746368436951694,3,1024,0
1746368436952893,2,512,0
1746368436953283,1,1024,0
1746368436955262,2,512,0
1746368436956325,3,1024,0
1746368436957543,2,512,0
1746368436957550,1,1024,0
1746368436959745,2,512,0
1746368436960963,3,1024,0
1746368436962107,2,512,0
1746368436962108,1,1024,0
1746368436964434,2,512,0
1746368436965589,3,1024,0
1746368436966662,2,512,0
1746368436966734,1,1024,0
1746368436969005,2,512,0
1746368436970262,3,1024,0
1746368436971339,2,512,0
1746368436971340,1,1024,0
1746368436973688,2,512,0
1746368436974877,3,1024,0
1746368436975968,1,1024,0
1746368436976047,2,512,0
1746368436978323,2,512,0
1746368436979332,3,1024,0
1746368436980615,1,1024,0
1746368436980709,2,512,0
1746368436983070,2,512,0
1746368436983862,3,1024,0
1746368436985274,1,1024,0
1746368436985399,2,512,0
1746368436987610,2,512,0
1746368436988479,3,1024,0
1746368436989897,1,1024,0
1746368436989945,2,512,0
1746368436992239,2,512,0
1746368436993125,3,1024,0
1746368436994498,2,512,0
1746368436994497,1,1024,0
1746368436996647,2,512,0
1746368436997746,3,1024,0
1746368436999024,2,512,0
1746368436999025,1,1024,0
1746368437001247,2,512,0
1746368437002366,3,1024,0
1746368437003534,2,512,0
1746368437003534,1,1024,0
1746368437005860,2,512,0
1746368437007002,3,1024,0
1746368437007995,1,1024,0
1746368437008199,2,512,0
1746368437010548,2,512,0
1746368437011623,3,1024,0
1746368437012639,1,1024,0
1746368437012878,2,512,0
1746368437015205,2,512,0
1746368437016250,3,1024,0
1746368437017267,1,1024,0
1746368437017532,2,512,0
1746368437019864,2,512,0
1746368437020902,3,1024,0
1746368437021526,1,1024,0
1746368437022186,2,512,0
1746368437024527,2,512,0
1746368437025508,3,1024,0
1746368437026149,1,1024,0
1746368437026682,2,512,0
1746368437029046,2,512,0
1746368437030144,3,1024,0
1746368437030392,1,1024,0
1746368437031386,2,512,0
1746368437033777,2,512,0
1746368437034777,3,1024,0
1746368437034778,1,1024,0
1746368437036180,2,512,0
1746368437038509,2,512,0
1746368437039441,3,1024,0
1746368437039440,1,1024,0
1746368437040837,2,512,0
1746368437043158,2,512,0
1746368437044045,3,1024,0
1746368437044050,1,1024,0
1746368437045495,2,512,0
1746368437047845,2,512,0
1746368437048657,1,1024,0
1746368437048655,3,1024,0
1746368437050195,2,512,0
1746368437052587,2,512,0
1746368437053271,1,1024,0
1746368437053274,3,1024,0
1746368437054914,2,512,0
1746368437057247,2,512,0
1746368437057922,3,1024,0
1746368437057924,1,1024,0
1746368437059587,2,512,0
1746368437061929,2,512,0
1746368437062128,1,1024,0
1746368437062534,3,1024,0
1746368437064279,2,512,0
1746368437066665,2,512,0
1746368437066738,1,1024,0
1746368437067139,3,1024,0
1746368437069016,2,512,0
1746368437071237,1,1024,0
1746368437071367,2,512,0
1746368437071743,3,1024,0
1746368437073562,2,512,0
1746368437075847,1,1024,0
1746368437075897,2,512,0
1746368437076346,3,1024,0
1746368437078235,2,512,0
1746368437080469,2,512,0
1746368437080470,1,1024,0
1746368437080947,3,1024,0
1746368437082818,2,512,0
1746368437085089,1,1024,0
1746368437085170,2,512,0
1746368437085171,3,1024,0
1746368437087531,2,512,0
1746368437089722,1,1024,0
1746368437089721,3,1024,0
1746368437089882,2,512,0
1746368437092235,2,512,0
1746368437094323,1,1024,0
1746368437094340,3,1024,0
1746368437094597,2,512,0
1746368437096938,2,512,0
1746368437098958,1,1024,0
1746368437098988,3,1024,0
1746368437099218,2,512,0
1746368437101573,2,512,0
1746368437103623,1,1024,0
1746368437103649,3,1024,0
1746368437103919,2,512,0
1746368437106258,2,512,0
1746368437108250,3,1024,0
1746368437108253,1,1024,0
1746368437108536,2,512,0
1746368437110896,2,512,0
1746368437112918,3,1024,0
1746368437112936,1,1024,0
1746368437113239,2,512,0
1746368437115599,2,512,0
1746368437117554,3,1024,0
1746368437117579,1,1024,0
1746368437117960,2,512,0
1746368437120311,2,512,0
1746368437122193,3,1024,0
1746368437122223,1,1024,0
1746368437122463,2,512,0
1746368437124866,2,512,0
1746368437126687,1,1024,0
1746368437126851,3,1024,0
1746368437127222,2,512,0
1746368437129587,2,512,0
1746368437131358,1,1024,0
1746368437131486,3,1024,0
1746368437131994,2,512,0
1746368437134400,2,512,0
1746368437136014,1,1024,0
1746368437136117,3,1024,0
1746368437136775,2,512,0
1746368437139150,2,512,0
1746368437140271,1,1024,0
1746368437140744,3,1024,0
1746368437141498,2,512,0
1746368437143866,2,512,0
1746368437144960,1,1024,0
1746368437145364,3,1024,0
1746368437146213,2,512,0
1746368437148582,2,512,0
1746368437149241,1,1024,0
1746368437149979,3,1024,0
1746368437150950,2,512,0
1746368437153319,2,512,0
1746368437153876,1,1024,0
1746368437154610,3,1024,0
1746368437155707,2,512,0
1746368437158104,2,512,0
1746368437158496,1,1024,0
1746368437159279,3,1024,0
1746368437160476,2,512,0
1746368437162842,2,512,0
1746368437163115,1,1024,0
1746368437163925,3,1024,0
1746368437165195,2,512,0
1746368437167578,2,512,0
1746368437167749,1,1024,0
1746368437168530,3,1024,0
1746368437169957,2,512,0
1746368437172248,1,1024,0
1746368437172321,2,512,0
1746368437173175,3,1024,0
1746368437174610,2,512,0
1746368437176986,1,1024,0
1746368437177343,2,512,0
1746368437177538,3,1024,0
1746368437179731,2,512,0
1746368437181725,1,1024,0
1746368437181916,3,1024,0
1746368437182174,2,512,0
1746368437184539,2,512,0
1746368437186118,3,1024,0
1746368437186416,1,1024,0
1746368437186956,2,512,0
1746368437189385,2,512,0
1746368437190767,3,1024,0
1746368437191058,1,1024,0
1746368437191732,2,512,0
1746368437194101,2,512,0
1746368437195387,1,1024,0
1746368437195384,3,1024,0
1746368437196467,2,512,0
1746368437198866,2,512,0
1746368437200024,1,1024,0
1746368437200074,3,1024,0
1746368437201251,2,512,0
1746368437203576,2,512,0
1746368437204660,1,1024,0
1746368437204735,3,1024,0
1746368437205885,2,512,0
1746368437208238,2,512,0
1746368437209319,1,1024,0
1746368437209370,3,1024,0
1746368437210634,2,512,0
1746368437213021,2,512,0
1746368437213971,1,1024,0
1746368437213969,3,1024,0
1746368437215434,2,512,0
1746368437217784,2,512,0
1746368437218659,1,1024,0
1746368437218701,3,1024,0
1746368437220133,2,512,0
1746368437222479,2,512,0
1746368437222975,3,1024,0
1746368437223347,1,1024,0
1746368437224828,2,512,0
1746368437227141,2,512,0
1746368437227604,3,1024,0
1746368437227966,1,1024,0
1746368437229519,2,512,0
1746368437231889,2,512,0
1746368437231890,3,1024,0
1746368437232600,1,1024,0
1746368437234223,2,512,0
1746368437236566,2,512,0
1746368437236546,3,1024,0
1746368437236772,1,1024,0
1746368437238911,2,512,0
1746368437241171,2,512,0
1746368437241216,3,1024,0
1746368437241386,1,1024,0
1746368437243540,2,512,0
1746368437245562,3,1024,0
1746368437245568,1,1024,0
1746368437245894,2,512,0
1746368437248237,2,512,0
1746368437250231,3,1024,0
1746368437250282,1,1024,0
1746368437250583,2,512,0
1746368437252943,2,512,0
1746368437254852,1,1024,0
1746368437254852,3,1024,0
1746368437255313,2,512,0
1746368437257723,2,512,0
1746368437259500,1,1024,0
1746368437259504,3,1024,0
1746368437260062,2,512,0
1746368437262416,2,512,0
1746368437263896,1,1024,0
1746368437263898,3,1024,0
1746368437264783,2,512,0
1746368437267173,2,512,0
1746368437268321,3,1024,0
1746368437268514,1,1024,0
1746368437269566,2,512,0
1746368437271941,2,512,0
1746368437273060,3,1024,0
1746368437273202,1,1024,0
1746368437274395,2,512,0
1746368437276778,2,512,0
1746368437277722,3,1024,0
1746368437277829,1,1024,0
1746368437279117,2,512,0
1746368437281473,2,512,0
1746368437282248,1,1024,0
1746368437282248,3,1024,0
1746368437283845,2,512,0
1746368437286202,2,512,0
1746368437286706,1,1024,0
1746368437286918,3,1024,0
1746368437288556,2,512,0
1746368437290941,2,512,0
1746368437291328,1,1024,0
1746368437291541,3,1024,0
1746368437293305,2,512,0
1746368437295678,2,512,0
1746368437295931,1,1024,0
1746368437296148,3,1024,0
1746368437298093,2,512,0
1746368437300395,3,1024,0
1746368437300473,2,512,0
1746368437300547,1,1024,0
1746368437302867,2,512,0
1746368437305027,3,1024,0
1746368437305161,1,1024,0
1746368437305209,2,512,0
1746368437307564,2,512,0
1746368437309689,1,1024,0
1746368437309720,3,1024,0
1746368437309890,2,512,0
1746368437312129,2,512,0
1746368437314317,1,1024,0
1746368437314319,3,1024,0
1746368437314468,2,512,0
1746368437316672,2,512,0
1746368437318788,3,1024,0
1746368437318694,1,1024,0
1746368437319028,2,512,0
1746368437321204,2,512,0
1746368437323501,3,1024,0
1746368437323561,2,512,0
1746368437323562,1,1024,0
1746368437325904,2,512,0
1746368437328129,1,1024,0
1746368437328130,3,1024,0
1746368437328247,2,512,0
1746368437330466,2,512,0
1746368437332756,1,1024,0
1746368437332758,3,1024,0
1746368437332845,2,512,0
1746368437335210,2,512,0
1746368437337339,3,1024,0
1746368437337340,1,1024,0
1746368437337539,2,512,0
1746368437339897,2,512,0
1746368437341951,3,1024,0
1746368437341965,1,1024,0
1746368437342237,2,512,0
1746368437344560,2,512,0
1746368437346556,3,1024,0
1746368437346582,1,1024,0
1746368437346884,2,512,0
1746368437349211,2,512,0
1746368437351205,3,1024,0
1746368437351212,1,1024,0
1746368437351527,2,512,0
1746368437353873,2,512,0
1746368437355823,1,1024,0
1746368437355822,3,1024,0
1746368437356201,2,512,0
1746368437358565,2,512,0
1746368437360211,1,1024,0
1746368437360454,3,1024,0
1746368437360905,2,512,0
1746368437363265,2,512,0
1746368437364840,1,1024,0
1746368437364959,3,1024,0
1746368437365599,2,512,0
1746368437367921,2,512,0
1746368437369441,1,1024,0
1746368437369563,3,1024,0
1746368437370218,2,512,0
1746368437372592,2,512,0
1746368437373964,1,1024,0
1746368437373965,3,1024,0
1746368437374946,2,512,0
1746368437377277,2,512,0
1746368437378573,1,1024,0
1746368437378571,3,1024,0
1746368437379640,2,512,0
1746368437382004,2,512,0
1746368437382823,3,1024,0
1746368437382821,1,1024,0
1746368437384373,2,512,0
1746368437386728,2,512,0
1746368437387421,3,1024,0
1746368437387420,1,1024,0
1746368437389082,2,512,0
1746368437391476,2,512,0
1746368437392044,1,1024,0
1746368437392044,3,1024,0
1746368437393802,2,512,0
1746368437396131,2,512,0
1746368437396636,1,1024,0
1746368437396645,3,1024,0
1746368437398477,2,512,0
1746368437400863,2,512,0
1746368437400863,3,1024,0
1746368437401238,1,1024,0
1746368437403213,2,512,0
1746368437405505,2,512,0
1746368437405506,3,1024,0
1746368437405854,1,1024,0
1746368437407842,2,512,0
1746368437410183,3,1024,0
1746368437410215,2,512,0
1746368437410218,1,1024,0
1746368437412566,2,512,0
1746368437414813,3,1024,0
1746368437414834,1,1024,0
1746368437414900,2,512,0
1746368437417240,2,512,0
1746368437419457,3,1024,0
1746368437419467,1,1024,0
1746368437419470,2,512,0
1746368437421814,2,512,0
1746368437424062,3,1024,0
1746368437424073,2,512,0
1746368437424073,1,1024,0
1746368437426396,2,512,0
1746368437428651,3,1024,0
1746368437428675,1,1024,0
1746368437428767,2,512,0
1746368437431018,2,512,0
1746368437433274,3,1024,0
1746368437433320,1,1024,0
1746368437433398,2,512,0
1746368437435727,2,512,0
1746368437437889,3,1024,0
1746368437437933,1,1024,0
1746368437438106,2,512,0
1746368437440439,2,512,0
1746368437442535,3,1024,0
1746368437442595,1,1024,0
1746368437442793,2,512,0
1746368437445158,2,512,0
1746368437447146,3,1024,0
1746368437447213,1,1024,0
1746368437447386,2,512,0
1746368437449546,2,512,0
1746368437451463,1,1024,0
1746368437451850,3,1024,0
1746368437451921,2,512,0
1746368437454245,2,512,0
1746368437456159,1,1024,0
1746368437456453,3,1024,0
1746368437456571,2,512,0
1746368437458923,2,512,0
1746368437460777,1,1024,0
1746368437461062,3,1024,0
1746368437461251,2,512,0
1746368437463596,2,512,0
1746368437464778,1,1024,0
1746368437465672,3,1024,0
1746368437465944,2,512,0
1746368437468284,2,512,0
1746368437469005,1,1024,0
1746368437470337,3,1024,0
1746368437470613,2,512,0
1746368437472940,2,512,0
1746368437473663,1,1024,0
1746368437474933,3,1024,0
1746368437475272,2,512,0
1746368437477600,2,512,0
1746368437478272,1,1024,0
1746368437479556,3,1024,0
1746368437479931,2,512,0
1746368437482280,2,512,0
1746368437482875,1,1024,0
1746368437483506,3,1024,0
1746368437484713,2,512,0
1746368437486974,2,512,0
1746368437487471,1,1024,0
1746368437488113,3,1024,0
1746368437489318,2,512,0
1746368437491641,2,512,0
1746368437491879,1,1024,0
1746368437492710,3,1024,0
1746368437493859,2,512,0
1746368437496180,2,512,0
1746368437496182,1,1024,0
1746368437497309,3,1024,0
1746368437498527,2,512,0
1746368437500868,2,512,0
1746368437500905,1,1024,0
1746368437501915,3,1024,0
1746368437503192,2,512,0
1746368437505509,2,512,0
1746368437505509,1,1024,0
1746368437506519,3,1024,0
1746368437507836,2,512,0
1746368437510136,1,1024,0
1746368437510138,2,512,0
1746368437511271,3,1024,0
1746368437512552,2,512,0
1746368437514796,1,1024,0
1746368437514891,2,512,0
1746368437515907,3,1024,0
1746368437517211,2,512,0
1746368437519400,2,512,0
1746368437519399,1,1024,0
1746368437520512,3,1024,0
1746368437521786,2,512,0
1746368437524058,1,1024,0
1746368437524150,2,512,0
1746368437525110,3,1024,0
1746368437526274,2,512,0
1746368437528565,1,1024,0
1746368437528608,2,512,0
1746368437529720,3,1024,0
1746368437530869,2,512,0
1746368437533201,1,1024,0
1746368437533253,2,512,0
1746368437534345,3,1024,0
1746368437535514,2,512,0
1746368437537487,1,1024,0
1746368437537909,2,512,0
1746368437538972,3,1024,0
1746368437540119,2,512,0
1746368437542084,1,1024,0
1746368437542447,2,512,0
1746368437543536,3,1024,0
1746368437544781,2,512,0
1746368437546668,1,1024,0
1746368437546943,2,512,0
1746368437548123,3,1024,0
1746368437549268,2,512,0
1746368437551258,1,1024,0
1746368437551584,2,512,0
1746368437552723,3,1024,0
1746368437553923,2,512,0
1746368437555846,1,1024,0
1746368437556076,2,512,0
1746368437557260,3,1024,0
1746368437558411,2,512,0
1746368437560439,1,1024,0
1746368437560763,2,512,0
1746368437561864,3,1024,0
1746368437562835,2,512,0
1746368437564963,2,512,0
1746368437564995,1,1024,0
1746368437566175,3,1024,0
1746368437567322,2,512,0
1746368437569611,1,1024,0
1746368437569676,2,512,0
1746368437570841,3,1024,0
1746368437571999,2,512,0
1746368437574202,1,1024,0
1746368437574327,2,512,0
1746368437575425,3,1024,0
1746368437576650,2,512,0
1746368437578826,1,1024,0
1746368437579000,2,512,0
1746368437580029,3,1024,0
1746368437581297,2,512,0
1746368437583586,2,512,0
1746368437583583,1,1024,0
1746368437584770,3,1024,0
1746368437585915,2,512,0
1746368437588183,1,1024,0
1746368437588251,2,512,0
1746368437589434,3,1024,0
1746368437590474,2,512,0
1746368437592827,2,512,0
1746368437592790,1,1024,0
1746368437594040,3,1024,0
1746368437594955,2,512,0
1746368437597285,2,512,0
1746368437597437,1,1024,0
1746368437598133,3,1024,0
1746368437599609,2,512,0
1746368437602037,1,1024,0
1746368437602040,2,512,0
1746368437602780,3,1024,0
1746368437604492,2,512,0
1746368437606727,1,1024,0
1746368437606853,2,512,0
1746368437607414,3,1024,0
1746368437609198,2,512,0
1746368437611341,1,1024,0
1746368437611549,2,512,0
1746368437612027,3,1024,0
1746368437613875,2,512,0
1746368437615998,1,1024,0
1746368437616214,2,512,0
1746368437616614,3,1024,0
1746368437618544,2,512,0
1746368437620637,1,1024,0
1746368437620878,2,512,0
1746368437621203,3,1024,0
1746368437623002,2,512,0
1746368437625285,1,1024,0
1746368437625334,2,512,0
1746368437625804,3,1024,0
1746368437627691,2,512,0
1746368437629885,1,1024,0
1746368437630020,2,512,0
1746368437630021,3,1024,0
1746368437632361,2,512,0
1746368437634505,1,1024,0
1746368437634506,3,1024,0
1746368437634702,2,512,0
1746368437637040,2,512,0
1746368437639099,1,1024,0
1746368437639113,3,1024,0
1746368437643714,1,1024,0
1746368437643716,3,1024,0
1746368437648382,1,1024,0
1746368437648398,3,1024,0
1746368437653001,1,1024,0
1746368437653019,3,1024,0
1746368437657655,1,1024,0
1746368437657674,3,1024,0
1746368437662316,1,1024,0
1746368437662410,3,1024,0
1746368437666968,1,1024,0
1746368437666968,3,1024,0
1746368437671574,1,1024,0
1746368437671574,3,1024,0
1746368437676204,1,1024,0
1746368437676204,3,1024,0
1746368437680851,1,1024,0
1746368437680875,3,1024,0
1746368437685488,3,1024,0
1746368437685488,1,1024,0
1746368437690156,3,1024,0
1746368437690160,1,1024,0
1746368437694803,3,1024,0
1746368437694844,1,1024,0
1746368437699471,3,1024,0
1746368437699499,1,1024,0
1746368437704109,3,1024,0
1746368437704133,1,1024,0
1746368437708732,3,1024,0
1746368437708787,1,1024,0
1746368437713355,3,1024,0
1746368437713356,1,1024,0
1746368437717990,1,1024,0
1746368437717990,3,1024,0
1746368437722632,1,1024,0
1746368437722643,3,1024,0
1746368437727223,1,1024,0
1746368437727326,3,1024,0
